b_id	r_id	score	text	title	name	url	publishedAtDate	lang_original	text_en	processed_text	processed_text_original	processed_text_ca	processed_text_es	nouns_verbs_en	nouns_verbs_ca	nouns_verbs_es	sent_score	center	radius	center1	radius1	consensus	new_score	centroid_left	centroid_right	new_score_right	new_score_left
0	503	1.0		Hostal Totsompops	Moto Grup Barcelona	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-09-20T13:57:48.642Z	en									0.0	0.1	0.1	0.1	0.1	0.7538112712975105	0.5	0.0	0.2	1.0	0.0
0	532	5.0		Hostal Totsompops	Nuria RF	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-09-20T13:34:04.266Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	522	4.0		Hostal Totsompops	Nil Carbó Escamilla	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-09-17T10:53:28.027Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	204	4.0		Hostal Totsompops	Eva FP	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-09-09T00:59:18.291Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	289	4.0		Hostal Totsompops	Jaume Garsol	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-09-08T17:45:29.493Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	35	1.0		Hostal Totsompops	Alexey ELISEEV	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-09-08T06:27:39.338Z	en									0.0	0.1	0.1	0.1	0.1	0.7538112712975105	0.5	0.0	0.2	1.0	0.0
0	491	5.0	Molt bon arròs amb cabra de mar, lloc molt maco i molt ben cuidat. Bona relació qualitat-preu.	Hostal Totsompops	Miquel Mulero	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-09-07T13:59:42.847Z	ca	Very good rice with sea goat, very nice place and very well maintained. Good value for money.	well maintain good	bé mantenir bé	bé mantenir bé	bien mantener bien	maintain	mantenir	mantener	0.6124	0.9	0.1	0.96124	0.038759999999999996	0.7538112712975105	4.8062	0.92248	1.0	5.0	4.6124
0	385	4.0		Hostal Totsompops	Juan Navarrete	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-09-07T09:57:27.710Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	179	5.0		Hostal Totsompops	Elisenda Ribas	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-09-02T12:15:09.151Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	753	5.0	La comida buenísima!! , muyyyyy buen servicio y no es caro !	Hostal Totsompops	marta surribas volta	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-09-01T07:08:35.801Z	es	Great food!! Very good service and not expensive!	great food good service expensive	buena comida buen servicio caro	bon menjar bon servei car	buena comida buen servicio caro	food service	servei de menjar	servicio de comida	0.7906	0.9	0.1	0.97906	0.020940000000000004	0.7538112712975105	4.895300000000001	0.9581200000000001	1.0	5.0	4.7906
0	221	4.0	Aconsellable. Molt bon servei	Hostal Totsompops	Francesc Estragués	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-09-01T06:57:16.517Z	en	Advisable Very good service	advisable good service	advisable good service	un bon servei aconsellable	recomendable buen servicio	service	servei	servicio	0.4404	0.7	0.1	0.7440399999999999	0.05596	0.7538112712975105	3.7201999999999997	0.6880799999999999	0.7999999999999999	3.9999999999999996	3.4403999999999995
0	119	5.0	Hola holaaaa Guapetons...	Hostal Totsompops	Carmeno Guanter	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-08-27T20:27:17.815Z	fi	Hello hello Guapetons...	guapeton	guapeton	guapeton	guapetón				0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	102	5.0	Estancia confortable. Excelente comida. Trato inmejorable. Para repetir.	Hostal Totsompops	Carlos Lanuza Sesma	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-08-24T10:20:46.027Z	es	Comfortable stay. Excellent food. Unbeatable treatment. To repeat.	comfortable stay excellent food unbeatable treatment repeat	cómoda estancia excelente comida inmejorable trato repetir	estada còmoda excel·lent menjar tracte immillorable repetició	cómoda estancia excelente comida inmejorable trato repetir	stay food treatment repeat	mantenir el tractament alimentari repetir	permanecer tratamiento alimentario repetir	0.7906	0.9	0.1	0.97906	0.020940000000000004	0.7538112712975105	4.895300000000001	0.9581200000000001	1.0	5.0	4.7906
0	341	5.0	"Dinar excel·lent. L'arròs a la cassola Mar i muntanya estava boníssim, els postres casolans també i els primers plats del menú molt complerts. He menjat un caneló de pop a la gallega molt bó.
Tenen avena per la llet i tota l'atenció ha estat impecavim. No ens hem pogut acabar l'arros i ens l'han envasat al buit. Genial. TornaemT."	Hostal Totsompops	Jordi Escruela	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-08-23T14:47:45.764Z	ca	Excellent lunch. Larròs a la cassola Mar i muntanya was delicious, the homemade desserts as well and the first courses on the menu very complete. I ate a very good Galician octopus cannelloni. They have oats for milk and all the attention has been impeccable. We couldn't finish our dishes and they vacuum packed them for us. great Let's go back	excellent lunch homemade dessert first course menu complete eat good galician oats milk attention impeccable finish dish vacuum pack great let go back	excel·lent dinar postres casolans menú complet menjar bona civada gallega llet atenció acabat impecable plat envàs al buit genial tornar enrere	excel·lent dinar postres casolans menú complet menjar bona civada gallega llet atenció acabat impecable plat envàs al buit genial tornar enrere	excelente almuerzo postre casero primer plato menú completo comer buena avena gallega leche atención impecable acabado plato envasado al vacío genial vamos a volver	lunch course menu eat oats milk attention finish dish vacuum pack let go	menú del curs del migdia menjar civada llet atenció acabar plat envasar al buit deixar anar	almuerzo curso menú comer avena leche atención terminar plato envasar al vacío soltar	0.8934	0.9	0.1	0.98934	0.010660000000000003	0.7538112712975105	4.9467	0.97868	1.0	5.0	4.8934
0	426	5.0		Hostal Totsompops	Lourdes Cabrero	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-08-20T16:47:41.929Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	83	5.0	"Buena comida, buenos camareros, ambiente familiar.
Muy recomendado."	Hostal Totsompops	Blai Dot	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-08-15T22:41:17.501Z	es	Good food, good waiters, family atmosphere. Highly recommended.	good food good waiter family atmosphere highly recommend	buena comida buen camarero ambiente familiar muy recomendable	bon menjar bon cambrer ambient familiar molt recomanable	buena comida buen camarero ambiente familiar muy recomendable	food waiter family atmosphere	ambient familiar de cambrer de menjar	comida camarero ambiente familiar	0.8221	0.9	0.1	0.98221	0.017789999999999997	0.7538112712975105	4.91105	0.96442	1.0	5.0	4.822100000000001
0	673	5.0	Genial!!! El servei molt atent, el local molt original i el menjar BONÍSSIM!!! Vam fer un pop i un arrós i tot brutal!!!	Hostal Totsompops	Viviana Navarro Ruiz	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-08-15T17:58:41.663Z	ca	Great!!! The service is very attentive, the place is very original and the food is BEAUTIFUL!!! We made octopus and rice and everything was brutal!!!	great service attentive place original food beautiful make octopus rice brutal	gran servei lloc atent menjar original bonic fa que l'arròs de pop sigui brutal	gran servei lloc atent menjar original bonic fa que l'arròs de pop sigui brutal	gran servicio atento lugar comida original hermosa hacer pulpo arroz brutal	service place food make octopus rice brutal	lloc de servei menjar fer que l'arròs de pop sigui brutal	servicio lugar comida hacer pulpo arroz brutal	0.7351	0.9	0.1	0.97351	0.026490000000000003	0.7538112712975105	4.86755	0.94702	1.0	5.0	4.7351
0	443	5.0	Boníssim	Hostal Totsompops	Manel Garcia	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-08-14T14:21:03.598Z	ca	very good	good	bo	bo	bien				0.4404	0.9	0.1	0.94404	0.05596	0.7538112712975105	4.7202	0.88808	1.0	5.0	4.4404
0	779	5.0	Tracte immillorable. Cuina de qualitat, catalana i proximitat. Molt molt recomanable en tots els sentits. Carn, peix, arrossos... Espectacular.  També disposen d'habitacions molt xules. Si passes per Colera para al totsompops. Obligat.	Hostal Totsompops	sergi cicujano fernandez	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-08-06T07:32:45.921Z	ca	Unbeatable deal. Quality, Catalan and local cuisine. Highly recommended in every way. Meat, fish, rice... Spectacular. They also have very cool rooms. If you pass through Colera stop at the totsompops. Obliged	unbeatable deal quality catalan local cuisine highly recommend way meat fish rice spectacular also cool room pass colera stop totsompop oblige	oferta immillorable qualitat cuina catalana de proximitat molt recomanable manera carn peix arròs espectacular també fresc habitació passar colera parar totsompop obligar	oferta immillorable qualitat cuina catalana de proximitat molt recomanable manera carn peix arròs espectacular també fresc habitació passar colera parar totsompop obligar	trato inmejorable calidad cocina local catalana muy recomendable camino carne pescado arroz espectacular también genial pase habitación colera parada totsompop obligar	deal quality catalan cuisine way meat fish rice room pass colera stop oblige	tracte qualitat cuina catalana manera carn peix arròs sala passar colera parar obligar	trato calidad cocina catalana camino carne pescado arroz habitación pase colera parada obliga	0.4391	0.9	0.1	0.94391	0.05609	0.7538112712975105	4.71955	0.88782	1.0	5.0	4.4391
0	622	4.0		Hostal Totsompops	Salvador	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-08-03T21:06:34.839Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	227	5.0		Hostal Totsompops	Francisco Marti	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-08-01T17:15:31.387Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	493	4.0	"Bon servei i bona qualitat preu.
Recomanable."	Hostal Totsompops	Monica Vila Clos	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-08-01T16:46:14.041Z	ca	Good service and good quality price. Recommended	good service good quality price recommend	bon servei bona qualitat preu recomanable	bon servei bona qualitat preu recomanable	buen servicio buena calidad precio recomiendo	service quality price recommend	servei qualitat preu recomanat	servicio calidad precio recomendar	0.8074	0.7	0.1	0.78074	0.01926	0.7538112712975105	3.9036999999999997	0.7614799999999999	0.8	4.0	3.8073999999999995
0	320	5.0	"Un sopar de qualitat, amb molta quantitat i amb un gran preu en un lloc genuí i que et sents com a casa.
Vam demanar dos entrants pels cinc, dos adults i tres nens.
Un salmó marinat fet per ells i fuà. Espectacular els dos.
Després costelles de porc partit entre dos nens i un arròs. Tots són boníssims. A cadascú li pot agradar més un que un altre però tots són molt bons.
Tot plegat regat per un blanc de la zona i un servei molt atent, amable i professional.
Per repetir!"	Hostal Totsompops	Joan Sala	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-31T18:10:44.349Z	ca	A quality dinner, with a lot of quantity and at a great price in a genuine place that feels like home. We ordered two starters for the five of us, two adults and three children. A marinated salmon made by them and fua. Spectacular both. Then pork chops split between two children and a rice. They are all delicious. Everyone may like one more than another but they are all very good. All washed down by a white wine from the area and a very attentive, friendly and professional service. To repeat!	quality dinner lot quantity great price genuine place feel home order starter adult child marinate salmon make fua spectacular pork chop split child rice like one good wash white wine area attentive friendly professional service repeat	qualitat sopar lot quantitat gran preu lloc genuí sentir-se a casa comanda entrant nen adult marinar salmó fer fua espectacular costella de porc partida arròs infantil com un bon rentat zona de vi blanc atent amable servei professional repetir	qualitat sopar lot quantitat gran preu lloc genuí sentir-se a casa comanda entrant nen adult marinar salmó fer fua espectacular costella de porc partida arròs infantil com un bon rentat zona de vi blanc atent amable servei professional repetir	calidad cena lote cantidad excelente precio genuino lugar sentirse como en casa orden entrante adulto niño marinar salmón hacer fua espectacular chuleta de cerdo dividir niño arroz como uno solo buen lavado área de vino blanco atento amable profesional servicio repetir	quality dinner lot quantity price place feel home order starter adult child marinate salmon make pork chop split child rice wash wine area service repeat	qualitat sopar lot quantitat preu lloc sentir-se a casa comanda entrant adult nen marinar salmó fer costella de porc dividit nen arròs rentat zona de vi servei repetició	calidad lote de cena cantidad precio lugar sentirse como en casa orden entrante adulto niño marinar salmón hacer chuleta de cerdo dividir niño arroz lavar área de vino servicio repetir	0.9136	0.9	0.1	0.99136	0.008640000000000004	0.7538112712975105	4.9568	0.98272	1.0	5.0	4.913600000000001
0	442	5.0	Menjar bo, atenció esmerada, lloc amb encant.	Hostal Totsompops	MIRTA SUSANA LOJO SUAREZ	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-27T13:43:05.559Z	ca	Good food, attentive service, charming place.	good food attentive service charming place	bon menjar servei atent lloc amb encant	bon menjar servei atent lloc amb encant	buena comida servicio atento lugar encantador	food service place	lloc de servei de menjar	lugar de servicio de comida	0.7717	0.9	0.1	0.9771700000000001	0.022829999999999996	0.7538112712975105	4.8858500000000005	0.9543400000000001	1.0	5.0	4.7717
0	660	4.0	Bien acoguedor	Hostal Totsompops	Tori Pons	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-25T09:34:22.661Z	es	Very cozy								0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	548	4.0		Hostal Totsompops	PEPI MALGRAT	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-23T17:57:37.948Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	785	4.0	Bon menjar, cuinat com sempre, sense perdre sabors mariners genuïns, net i personal molt atent, preu raonable.	Hostal Totsompops	topmaletes scp	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-19T06:29:41.761Z	ca	Good food, cooked as always, without losing genuine sea flavors, clean and very attentive staff, reasonable price.	good food cook always lose genuine sea flavor clean attentive staff reasonable price	bon menjar cuiner sempre perd el sabor genuí del mar personal net i atent preu raonable	bon menjar cuiner sempre perd el sabor genuí del mar personal net i atent preu raonable	buena comida cocinero siempre pierde el genuino sabor a mar limpio personal atento precio razonable	food cook lose sea flavor staff price	menjar cuiner perdre sabor mar preu personal	comida cocinero pierde sabor a mar personal precio	0.4404	0.7	0.1	0.7440399999999999	0.05596	0.7538112712975105	3.7201999999999997	0.6880799999999999	0.7999999999999999	3.9999999999999996	3.4403999999999995
0	271	5.0	excelente trato personal y muy buena cocina.	Hostal Totsompops	J G Hurtado	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-17T07:53:49.829Z	es	Excellent personal treatment and very good cuisine.	excellent personal treatment good cuisine	excelente trato personal buena cocina	excel·lent tracte personal bona cuina	excelente trato personal buena cocina	treatment cuisine	tractament de cuina	tratamiento cocina	0.765	0.9	0.1	0.9765	0.0235	0.7538112712975105	4.8825	0.9530000000000001	1.0	5.0	4.765000000000001
0	36	5.0	Molt Bona,	Hostal Totsompops	Alfons Aguilera	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-15T20:49:03.563Z	ca	very good,	good	bo	bo	bien				0.4404	0.9	0.1	0.94404	0.05596	0.7538112712975105	4.7202	0.88808	1.0	5.0	4.4404
0	295	3.0		Hostal Totsompops	Javier Orozco	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-14T16:37:08.985Z	en									0.0	0.5	0.1	0.5	0.1	0.7538112712975105	2.5	0.4	0.6	3.0	2.0
0	78	4.0	Ha sido una cena muy buena, hemos tomado el arroz a la cazuela. La salchicha en esta zona es butifarra y el vino de la casa rosado al principio se hizo peleón pero finalmente con la comida bajaba bien.	Hostal Totsompops	Aurea Carballo Ansia	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-13T21:20:27.787Z	es	It was a very good dinner, we had the rice casserole. The sausage in this area is botifarra and the rosé house wine was tough at first but eventually went down well with the food.	good dinner rice casserole sausage area tough first eventually go well food	buena cena cazuela de arroz salchicha zona dura primero al final va bien comida	bon sopar cassola d'arròs zona de botifarra difícil primer finalment va bé el menjar	buena cena cazuela de arroz salchicha zona dura primero al final va bien comida	dinner rice casserole sausage area go food	sopar arròs cassola zona botifarra anar menjar	cena arroz cazuela zona de salchichas ir comida	0.5423	0.7	0.1	0.75423	0.045770000000000005	0.7538112712975105	3.7711499999999996	0.70846	0.7999999999999999	3.9999999999999996	3.5423
0	462	5.0		Hostal Totsompops	Maria Josefa Martínez Iglesias	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-12T21:04:54.112Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	417	5.0	Un hostal genial. Molt acollidor. L'esmorçar increible i el menu del migdia impecable. I pel que fa al tracte,  molt molt be. Totalment recomanable.	Hostal Totsompops	Llorenç	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-12T15:21:41.361Z	ca	A great hostel. Very welcoming. Amazing breakfast and impeccable lunch menu. And as for the deal, very very good. Totally recommended.	great hostel welcome amazing breakfast impeccable lunch menu deal good totally recommend	gran hostal benvinguda esmorzar increïble menú de dinar impecable oferta bona totalment recomanable	gran hostal benvinguda esmorzar increïble menú de dinar impecable oferta bona totalment recomanable	gran albergue bienvenido desayuno increíble menú de almuerzo impecable oferta buena totalmente recomendable	hostel welcome breakfast lunch menu deal recommend	hostal benvinguda esmorzar dinar menú oferta recomanable	albergue bienvenida desayuno almuerzo menú oferta recomendar	0.9485	0.9	0.1	0.99485	0.005149999999999999	0.7538112712975105	4.97425	0.9897	1.0	5.0	4.9485
0	237	4.0	Molt bon menjar. Personal excelent. Habitacions, molt correctes.	Hostal Totsompops	Gemma R.S.	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-11T19:03:24.040Z	ca	Very good food. Excellent staff. Rooms, very correct.	good food excellent staff room correct	bon menjar excel·lent habitació del personal correcta	bon menjar excel·lent habitació del personal correcta	buena comida excelente sala de personal correcto	food staff room	sala del personal de menjar	sala de personal de comida	0.765	0.7	0.1	0.7765	0.0235	0.7538112712975105	3.8825	0.753	0.7999999999999999	3.9999999999999996	3.765
0	722	5.0		Hostal Totsompops	gael cobert	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-09T18:22:08.664Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	705	3.0		Hostal Totsompops	carlos gutierrez	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-08T15:12:42.831Z	en									0.0	0.5	0.1	0.5	0.1	0.7538112712975105	2.5	0.4	0.6	3.0	2.0
0	290	4.0		Hostal Totsompops	Jaume Giralt	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-07T15:24:13.851Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	591	4.0		Hostal Totsompops	Ramon Buil Arumi	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-06T11:46:37.584Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	66	5.0		Hostal Totsompops	Antia Artigues	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-02T20:24:32.266Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	778	4.0		Hostal Totsompops	senén Roy	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-07-02T12:18:08.701Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	474	4.0		Hostal Totsompops	María Teresa De Ugarte Peyró	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-06-27T06:24:37.758Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	257	4.0	Hotel repris et restauré par 2 jeunes super sympas. Bon restaurant et petit déjeuner pantagruelique	Hostal Totsompops	Indiana Monde	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-06-17T11:11:45.903Z	fr	Hotel taken over and restored by 2 super friendly young people. Good restaurant and fantastic breakfast	hotel take restore super friendly young people good restaurant fantastic breakfast	hôtel prendre restaurer super sympa jeunes bon restaurant petit déjeuner fantastique	hotel prendre restaurar gent jove super amable bon restaurant esmorzar fantàstic	hotel tomar restaurar super amable gente joven buen restaurante fantástico desayuno	hotel take restore people restaurant breakfast	hotel prendre restaurar gent restaurant esmorzar	hotel tomar restaurar gente restaurante desayuno	0.9413	0.7	0.1	0.79413	0.005869999999999998	0.7538112712975105	3.97065	0.78826	0.8	4.0	3.9413
0	382	4.0	"Acogedor y comida excelente. Menú diario delicioso a precio razonable.
Para repetir."	Hostal Totsompops	Juan Antonio Rodríguez Callao	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-05-30T22:23:37.689Z	es	Cozy and excellent food. Delicious daily menu at a reasonable price. To repeat.	excellent food delicious daily menu reasonable price repeat	excelente comida delicioso menú diario precio razonable repetir	menjar excel·lent deliciós menú diari preu raonable repetició	excelente comida delicioso menú diario precio razonable repetir	food menu price repeat	repetició de preu del menú de menjar	precio del menú de comida repetir	0.8126	0.7	0.1	0.78126	0.018740000000000003	0.7538112712975105	3.9063	0.76252	0.7999999999999999	3.9999999999999996	3.8125999999999998
0	371	5.0	Local acollidor ambientat amb discs de La Trinca. Bon peix. Tracte familiar i agradable	Hostal Totsompops	Josep M	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-05-28T07:23:23.725Z	ca	Cozy place set with La Trinca records. good fish Familiar and pleasant treatment	place set trinca record good fish familiar pleasant treatment	lloc set trinca record bon peix familiar tracte agradable	lloc set trinca record bon peix familiar tracte agradable	Lugar establecido trinca récord buen pescado familiar trato agradable.	set trinca record fish treatment	establir trinca rècord de tractament de peixos	Trinca establece récord en tratamiento de peces	0.7351	0.9	0.1	0.97351	0.026490000000000003	0.7538112712975105	4.86755	0.94702	1.0	5.0	4.7351
0	329	5.0	Molt Bona!!	Hostal Totsompops	Joaquin de Ugarte	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-05-26T16:44:50.903Z	ca	Very Good!!	good	bo	bo	bien				0.4404	0.9	0.1	0.94404	0.05596	0.7538112712975105	4.7202	0.88808	1.0	5.0	4.4404
0	332	4.0	Malauradament sóc alergic al marisc, perquè tothom diu que els arrossos de marisc són boníssims, l'arròs de saltxixas i bolets és bo bo, però no arriba al nivell dels arrossos de montanya, la resta es tot molt bo, i el servei molt amable. Lloc per recomanar si ets a la zona.	Hostal Totsompops	Jordi Anglada	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-05-26T13:15:55.660Z	ca	Unfortunately, I'm allergic to seafood, because everyone says the seafood rice is delicious, the sausage and mushroom rice is good, but not up to the level of the mountain rice, the rest is all very good, and the service very friendly. Place to recommend if you are in the area.	unfortunately m allergic seafood say sausage mushroom rice good level mountain rice rest good service friendly place recommend area	malauradament m marisc al·lèrgic diu botifarra arròs bolets bon nivell arròs de muntanya descans bon servei lloc amable zona recomanada	malauradament m marisc al·lèrgic diu botifarra arròs bolets bon nivell arròs de muntanya descans bon servei lloc amable zona recomanada	lamentablemente soy alérgico al marisco digo salchicha arroz con champiñones buen nivel arroz de montaña resto buen servicio lugar amable recomendar zona	m seafood say sausage mushroom rice level mountain rice rest service place area	m marisc diuen embotit bolets nivell d'arròs arròs de muntanya servei de descans zona de lloc	m marisco decir salchicha champiñones nivel de arroz arroz de montaña zona de servicio de descanso	0.7845	0.7	0.1	0.77845	0.021550000000000003	0.7538112712975105	3.8922499999999998	0.7569	0.7999999999999999	3.9999999999999996	3.7845
0	575	3.0		Hostal Totsompops	Pius Pujades	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2018-05-23T09:27:41.395Z	en									0.0	0.5	0.1	0.5	0.1	0.7538112712975105	2.5	0.4	0.6	3.0	2.0
